Deal ID;Spatial accuracy level;Location;Point;Facility name;Location description;Comment on location
3765;Coordinates;Akuse, Ghana;6.04975,0.23726;;;"Kasunya in the Shai Osudoku district: 1846ha for bananas
Spatial data derived from satellite imagery by JRC."
3765;Coordinates;Nsawam, Ghana;5.70344,-0.45568;;;Obom village in Amasaman in the Ga South district: 233ha for pineapple.
3766;Administrative region;Winneba, Ghana;5.33871,-0.62284;;;Also in Traboumo. 40km from Accra the capital city of Ghana and 10 km from Winneba
3766;Approximate location;Manso, Ghana;5.0872,-1.83793;;;
3767;Administrative region;Agona, Ghana;6.9347,-1.48699;;;"two production plants in the Central and Western regions of Ghana. The first is situated on a 50 acre site in the village of Duakwa within the Agona district; the second is on a 100 acre site at Ayiem in the Mpohor /Wassa East district, close to Takoradi."
3767;Administrative region;Mpohor, Ghana;4.97265,-1.89405;;;"two production plants in the Central and Western regions of Ghana. The first is situated on a 50 acre site in the village of Duakwa within the Agona district; the second is on a 100 acre site at Ayiem in the Mpohor /Wassa East district, close to Takoradi."
3768;Coordinates;Volta Region, Ghana;6.05829,0.5828;GADCO Farm;South Tongu District of Ghana's Volta Region;"South Tongu district. Fievie, near Adidome in the Volta Region

Spatial data derived from JRC satellite imagery."
3770;Exact location;Abrubruwa, Ghana;7.9184,0.57081;;Brewaniase Estate;Spatial data of contract area derived from environmental management plan.
3772;Administrative region;Shai Hills, Shai Hills Production Reserve, Ghana;5.9,0.06667;;;Two of the properties are located at about 40 km from Tema, and close to the Volta River. The other property is located between Accra and Cape Coast
3773;Coordinates;Prestea, Ghana;4.94143,-1.89026;;;"4000 hectares of land are located in Prestea.
Spatial data in operation derived from JRC satellite imagery, contract area derived from RSPO public summary report."
3773;Coordinates;Prestea, Ghana;4.85307,-1.91198;;;Contract area derived from RSPO public summary report.
3774;Administrative region;Kwale, Kenya;-4.17444,39.46028;;;80 km south of Mombasa
3778;Administrative region;Volta River, Ghana;6.03652,0.37131;;;farm situated on the East bank of the River Volta, two hours north of Accra
3779;Administrative region;Lusaka, Zambia;-15.38753,28.32282;;;It looks like 3 different farms in Lusaka and Copperbelt
3781;Administrative region;Ashanti, Ghana;6.74704,-1.52086;;;Afram Plains
3783;Exact location;Kaindu, Zambia;-14.66114,26.94747;;;Off MUMBWA RD KASEMPA RD, Office buildings on-site, located in the Big Concession farm block (on brownfield sites).
3785;Administrative region;Bandundu, Democratic Republic of the Congo;-3.31523,17.3856;;;Inongo Territory in the Mai-Ndombe Lake District in the Bandundu Province. The project is located on the West shore (to the East) of Lake Mai Ndombe, between the lake itself and the Bolipa Mpe (Boruampe) River to the West, and between the Lokeke River to the South and the Bolog’o Lule River to the North.
3786;Administrative region;Nyanga, Zimbabwe;-18.21239,32.73179;Claremont Estate;;
3786;Administrative region;Chimanimani, Zimbabwe;-19.80324,32.87331;Southdown Estate and Roscommon Estate;;
3786;Administrative region;Norton, Zimbabwe;-17.88647,30.68914;Kent estate;;
3786;Exact location;Chipinge, Zimbabwe;-20.1129,32.71813;Clearwater estate;;Spatial data derived from the Mapathon 2020.
3787;Coordinates;Dawei, Myanmar;14.25879,98.04296;;;Tanintharyi, Myanmar
3790;Administrative region;Niger, Mali;14.4968,-4.82597;;;Office du Niger
3796;Coordinates;Antioquia, Colombia;6.45147,-74.82511;;;The pine plantations and properties of Agrícola de La Sierra are located in the municipalities of Amalfi, Yalí Vegachi, Yolombó, Maceo, Caracolí and San Roque. The shapefile uploaded in this platform is a grove description of its location. For more detail, please look at source 9, where a map is shown. It is not completely accurate, though. Satellite imagery show some reforestation done by the company.
3799;Exact location;Momeik, Mongmit, Myanmar;23.27055,96.64771;;;Close to Mongmit Town (Momeik)
3802;Administrative region;Pahang, Malaysia;3.81263,103.32562;;;
3809;Country;Vietnam;14.05832,108.2772;;;located in Southern Vietnam
3815;Administrative region;Southern Nations, Nationalities, and People's Region, Ethiopia;6.51569,36.95411;;;Chocha Kebele in Decha district in Kafa zone in SNNPR state
3819;Coordinates;Ziway, Ethiopia;7.89848,38.73675;;;Zeway, 163km south west of the capital in the Oromia Regional State
3824;Administrative region;Abobo, Ethiopia;7.89167,34.53333;;;Pukedu kebele in Abobo district in Agnuwa zone in Gambela regional state
3832;Administrative region;Southern Nations, Nationalities, and People's Region, Ethiopia;6.51569,36.95411;;;karo dus kebele in Hammer district in South Omo zone
3840;Administrative region;Kasama, Zambia;-8.4884,31.1955;;;"5 different estates in Northern Province- Isanya Estates
7KM FROM MBALA TOWN
Farm 33"
3840;Administrative region;Mbala, Zambia;-10.118,31.1329;;;Kateshi Estate, 27KM FROM KASAMA ALONG MBALA RD, Farm 4133
3840;Administrative region;Mungwi, Zambia;-9.4657,31.127;;;917KM FROM LUSAKA ON MBALA RD, Farm 4127
3841;Administrative region;Amhara, Ethiopia;11.34942,37.97846;;;Jawi Wereda of the Awi Zone of the Amhara Regional State
3842;Administrative region;Muheza, Tanzania;-5.17594,38.79178;;;Msakangoto, Muheza
3844;Coordinates;Meyomessala, Cameroon;3.17036,12.39543;North concession;;"Meyomessala in dja-et-lobo district, sud province. The concession borders the Dja Faunal Reserve, a UNESCO world heritage site housing rare wildlife.

Contract area derived from coordinates in the contract."
3844;Coordinates;Arrondissement de Meyomessala, Meyomessi and Djoum;2.96898,12.46792;Center concession;Second parcel with 36,998 hectares;Contract area derived from coordinates in the contract.
3846;Coordinates;Bilah Hilir, Labuhanbatu, Sumatera Utara, Indonesien;2.1809,100.0525;;;"Exact Coordinates: E 100° 05’ 25,27’’ – E100°07’30,19’’ N 02° 18’ 09,23’’ – N 02° 12’ 01,05’’.

In North Sumatra M.P. Evans Group PLC acquired three estates which are in close proximity, Pangkatan, Bilah and Sennah Estates, in the Labuhan Batu district."
3847;Coordinates;Bilah Hilir, Labuhanbatu, Sumatera Utara, Indonesien;2.183,100.0244;;;"Exact Coordinates: E 100° 02’ 44,55’’ – E 100°04’17,19’’ N 02° 18’ 30,97’’– N 02° 12’ 57,86’’.

In North Sumatra M.P. Evans Group PLC acquired three estates which are in close proximity, Pangkatan, Bilah and Sennah Estates, in the Labuhan Batu district."
3848;Administrative region;Xai-Xai District, Mozambique;-25.05,33.65;;;Xai-xai irrigation scheme
3848;Administrative region;Chicumbane, Mozambique;-24.97413,33.52241;;;4000 ha for rice and 1000ha for maize. Floods in 2013 affected these plots.
3849;Exact location;Kankan, Guinea;11.3881,-9.54784;;;Exact location according to company website. Faranah, Kouroussa and Beyla also provided as additional locations.
3851;Administrative region;Omo, Ethiopia;5.45091,36.26308;;;
3854;Country;The Gambia;13.44318,-15.31014;;;Location information not known.
3855;Country;Senegal;14.4974,-14.45236;;;
3858;Exact location;Devala Veediya, Sri Lanka;6.74641,80.89072;Eco Golf Resort Project in Soragune Forest;;Village: Dadayampahalagama
3859;Coordinates;Muara Kaman, Kutai Kartanegara, Kalimantan Timur, Indonesien;0.0917,116.4336;;;"Exact Coordinates: 00°09’17” LS - 00°15’06’’ LU and 116°43’36” BT - 116°52’35’’ BT.

Location of PT Teguh Jayaprima Abadi is at 00°09’17” LS - 00°15’06’’ LU and 116°43’36” BT - 116°52’35’’ BT, in the province of East Kalimantan, Indonesia. Administratively the areas are located in Muara Kaman sub-districts, consisting of two desas (villages) namely Rantau Hempang and Bunga Jadi. There are two estates in PT Teguh Jayaprima Abadi, i.e. Rantau Hempang Estate (RHE) and Mahakam Estate (MKE)."
3865;Administrative region;Dongo-Kuma, Democratic Republic of the Congo;2.45214,20.13133;;;Gwaka- closest location I could find is Dongo-Kuma. Another report mentions Lisala.
3866;Coordinates;Dima, Democratic Republic of the Congo;-3.30971,17.5136;;;
3867;Administrative region;Equator, Democratic Republic of the Congo;0.564,20.33088;;;10,800ha
3867;Administrative region;Bandundu, Democratic Republic of the Congo;-3.31523,17.3856;;;1900ha
3868;Administrative region;Kalimantan Tengah, Indonesien;-1.68149,113.38235;;;
3868;Administrative region;Kalimantan Barat, Indonesien;-0.27878,111.47529;;;
3868;Administrative region;Riau, Indonesien;0.29335,101.70683;;;
3869;Administrative region;Sulawesi, Indonesien;-1.84791,120.52791;;;
3872;Administrative region;East Kalimantan, Indonesia;0.53866,116.41939;;;
3873;Administrative region;East Kalimantan, Indonesia;0.53866,116.41939;;;
3874;Administrative region;Rantau Makmur, Rantau Pulung, East Kutai, Kalimantan Timur, Indonesien;0.55159,117.2441;;;Desa Rantau Makmur and Tanjung Labu, Kecamatan Rantau Pulung, Kabupaten Kutai Timur.
3878;Administrative region;Azul, Buenos Aires Province, Argentina;-36.77497,-59.85404;;;
3880;Administrative region;Rufiji, Tanzania;-7.88591,38.82055;;;Farm 3287 (Mkongo Village) + 6712 (Kilimani Rufiji District)
3881;Administrative region;Rufiji River, Tanzania;-8.02976,39.25499;;;
3882;Administrative region;Mpanga, Tanzania;-7.2,34.6;;;MUMAU is based in Mpanga, Kilombero  district. This is in the southwest of the country, in the remote Kilombero Valley, which is bordered by the Kilombero River of the same name. The closest town is Ifakara and is approximately 170 km east.
3885;Administrative region;Kisarawe, Tanzania;-6.9076,39.073;;;Kimala Misale Village, Kisarawe District.
3886;Administrative region;Rufiji River, Tanzania;-8.02976,39.25499;;;It is located along Lower Rufiji River basin in Utunge Ward, specifically in Tawi, Utunge and Namwage villages.
3888;Coordinates;Chita, Tanzania;-8.59143,36.08427;;;Merera village
3888;Coordinates;;-8.59361,36.16019;;;
3891;Coordinates;Vichada, Colombia;5.0,-70.83446;Veracruz;;Given that Riopaila Castilla made use of legal artifacts to circumvent law 160 of 1994, which impedes any company or person to be the owner of more than one UAF of land previously allocated by the state, it is highly complicated to discern the actual domains of the company. Nevertheless, by comparing information from media reports, legal documents of the Ministry of Interior and the company's sustainability and financial report, some of the holdings were signaled. This shapefile might not be completely accurate and should be use a first source to check whether the company is managing them, or not. Please see Source 15 to see a map indicating some of the areas of influence of the company.
3893;Administrative region;Manica, Mozambique;-18.93444,32.87556;;;"The area of Manica province comprises three distinct zones: (1) Báruè district; (2) the Chimoio area (Gondola and Sussundenga); and (3) the district of Mossurize. The project covers five districts and twelve
administrative posts (PA), in particular:
 Báruè district (PAs of Catandica, Nhampassa and Chôa);
 Manica district (PA of Mavonde);
 Gondola district (PAs of Amatongas, Cafumpe, Matsinho and Inchope);
 Sussundenga district (PAs of Sussundenga and Muhoa); and
 Mossurize district (PAs of Espungabera and Dacata)."
3901;Coordinates;Grand Kru, Liberia;4.96324,-8.05013;;;"The concession spans over three provinces: Grand Kru, Maryland, River Cess. The land lies within the latitudes 4.8-5.1 and longitudes 8-8.3; 
Coordinates of contract area in contract, page 9-11"
3907;Administrative region;Pakxong, Laos;15.17972,106.23778;;;in Kongtoun, KM 12 and KM 15 villages
3911;Approximate location;Bachieng, Champasak, Laos;14.90304,105.86426;;Bachieng District;
3914;Administrative region;Jakiri, Cameroon;6.08901,10.63365;;;Farms in Jakiri and Ndakoa
3915;Approximate location;Agona Swedru, Ghana;5.52982,-0.70578;;;"The project is part of a 1000 acre farm that is located near the town of Agona Swedru.

Spatial data derived from the mapathon and by JRC relate to other farming activities, not Formako."
3917;Administrative region;San-Pedro, Côte d'Ivoire;4.75787,-6.64243;;;
3917;Administrative region;Dabou, Côte d'Ivoire;5.32621,-4.36679;;;
3918;Country;Guinea;9.94559,-9.69664;;;No location information.
3920;Coordinates;Landak, Kalimantan Barat, Indonesien;0.06717,109.59361;;;Administratively, the concession area of PT Temila Agro Abadi is located in two sub-districts, namely Sebangki Sub-district of Landak Regency (covering villages of Sebangki, Rantau Panjang, Agak and Kumpang Tengah) and Kuala Mandor B Sub-district of Kubu Raya Regency which covering villages of Karya Bhakti, Biung and Kuala Mandor A.
3921;Administrative region;Sekadau, Kalimantan Barat, Indonesien;0.03485,110.95066;;;Sekadau, Kalimantan Barat, Indonesia
3924;Administrative region;Xai-Xai District, Mozambique;-25.05,33.65;;;Another source states Chicumbane.
3925;Administrative region;Koka Nagawo, Ethiopia;8.43622,39.05585;;;Koka, Koka Nagawo, Kibbish woreda (district), Bench Maji Zone
3927;Administrative region;Valle de Sula, Honduras;15.45,-87.86667;;;
3928;Administrative region;La Victoria, Paraguay;-22.29,-57.94;;;
3929;Administrative region;Río Cuarto, Córdoba Province, Argentina;-33.13202,-64.34967;;;
3942;Administrative region;Villaguay, Entre Ríos Province, Argentina;-32.27732,-58.49958;;;
3942;Administrative region;General Villegas, Buenos Aires Province, Argentina;-35.00566,-62.77588;;;
3948;Administrative region;Saint Catherine Parish, Jamaica;18.03641,-77.05645;;;Chinese investors (Complant) bought Bernard Lodge estate in St Catherine, Frome in Westmoreland and Monymusk in Clarendon. 
3948;Administrative region;Clarendon Parish, Jamaica;17.95572,-77.24052;;;
3949;Administrative region;Savannakhet, Laos;16.56066,104.747;;;Muang Phin and Se Phon (?) provinces
3950;Administrative region;Namo, Laos;18.77253,101.53333;;;
3950;Administrative region;Muang Houn, Laos;20.04482,101.34027;;;
3950;Administrative region;Muang Beng, Laos;20.34737,101.64707;;;
3951;Exact location;Muang Champassak, Laos;14.90144,105.92583;;Pathoumphone and Khong District, Champasack;(source location: Zurflueh 2013)
3952;Administrative region;Champasak, Laos;14.65787,105.96999;;;
3953;Approximate location;Paksong, Laos;15.1767,106.23456;;;the plantations are located in Paksong district, on Bolaven plateau, in Chansavang and Nong Kuong villages
3971;Administrative region;Thateng, Laos;15.42813,106.38023;;;
3972;Administrative region;Attapeu, Laos;14.93634,107.10119;;;
3973;Exact location;Attapeu, Laos;14.74829,106.75414;;;source of location: Global Witness 2013 P. 22
3973;Administrative region;Sekong, Laos;15.34439,106.71757;;;unknown area in Thateng and Laman
3980;Administrative region;Manica, Mozambique;-18.93444,32.87556;;;Mave in Mossurize district, Manica province
3982;Administrative region;Muang Sing, Laos;21.19214,101.1499;;;Lormeu village
3982;Administrative region;Vieng Phou Kha, Laos;20.68229,101.06552;;;VIllages of Mai, Namkaptai, Phadeng, Namnoi, Nampaman, and Phadeng
3986;Exact location;Wad Hamid, Sudan;16.56852,32.80239;;The land is strategically located 7km from the Nile River, 130km from Khartoum and 700km from Port Sudan, the gateway to the target markets of the KSA, the UAE and China;Wad Hamid area of the River Nile State. The project is located 130km North of Khartoum on the west side of the main Khartoum-Matama road, and is 7km from the Nile. It is approximately 700km from Port Sudan
3989;Administrative region;Salavan, Laos;15.81711,106.25221;;;Ban Spon and Ban Songkalong villages
3993;Administrative region;Muang Long, Laos;20.70456,104.26067;;;Chagnee, Houykoum, Khalung and Pouysaikao villages
3993;Exact location;Sopla, Muang Sing, Laos;21.18791,101.14816;;;Sopla village
3998;Approximate location;Muang Sing, Laos;21.18791,101.14816;;;Meuto Kao, Chapouthone, and Xai villages
4013;Administrative region;Luang Namtha, Laos;20.95,101.4;;;
4013;Administrative region;Oudomxay, Laos;20.49219,101.88917;;;
4013;Administrative region;Luang Prabang, Laos;19.8841,102.1416;;;
4015;Approximate location;Namo, Laos;18.77253,101.53333;;;
4024;Administrative region;Durazno, Uruguay;-33.36667,-56.51667;;;
4025;Administrative region;Departamento de Durazno, Uruguay;-33.07845,-56.025;;;Uruguay in the center, 60 km from Durazno and 210 km from Montevideo.
4026;Administrative region;Durazno, Nuevo Berlín, Uruguay;-32.98156,-58.04682;;;Uruguay in the center, 60 km from Durazno and 210 km from Montevideo.
