Deal ID;Is public;Deal scope;Deal size;Target country;Current size under contract;Current size in operation (production);Current negotiation status;Current implementation status;Fully updated;Top parent companies;Intended size (in ha);Size under contract (leased or purchased area, in ha);Size in operation (production, in ha);Comment on land area;Intention of investment;Comment on intention of investment;Nature of the deal;Comment on nature of the deal;Negotiation status;Comment on negotiation status;Implementation status;Comment on implementation status;Purchase price;Purchase price currency;Purchase price area type;Purchase price area;Comment on purchase price;Annual leasing fee;Annual leasing fee currency;Annual leasing fee type;Annual leasing fee area;Comment on leasing fees;Contract farming;On leased / purchased;On leased area/farmers/households;Not on leased / purchased (out-grower);Not on leased area/farmers/households (out-grower);Comment on contract farming;Jobs created (total);Planned number of jobs (total);Planned employees (total);Planned daily/seasonal workers (total);Current total number of jobs/employees/ daily/seasonal workers;Comment on jobs created (total);Jobs created (foreign);Planned number of jobs (foreign);Planned employees (foreign);Planned daily/seasonal workers (foreign);Current foreign number of jobs/employees/ daily/seasonal workers;Comment on jobs created (foreign);Jobs created (domestic);Planned number of jobs (domestic);Planned employees (domestic);Planned daily/seasonal workers (domestic);Current domestic number of jobs/employees/ daily/seasonal workers;Comment on jobs created (domestic);Actors involved in the negotiation / admission process;Name of investment project;Comment on investment chain;Operating company: Investor ID;Operating company: Name;Operating company: Country of registration/origin;Operating company: Classification;Operating company: Investor homepage;Operating company: Opencorporates link;Operating company: Comment;Name of community;Name of indigenous people;Comment on communities / indigenous peoples affected;Recognition status of community land tenure;Comment on recognitions status of community land tenure;Community consultation;Comment on consultation of local community;Community reaction;Comment on community reaction;Presence of land conflicts;Comment on presence of land conflicts;Displacement of people;Number of people actually displaced;Number of households actually displaced;Number of people displaced out of their community land;Number of people displaced staying on community land;"Number of households displaced ""only"" from their agricultural fields";Number of people facing displacement once project is fully implemented;Comment on displacement of people;Negative impacts for local communities;Comment on negative impacts for local communities;Promised compensation (e.g. for damages or resettlements);Received compensation (e.g. for damages or resettlements);Promised benefits for local communities;Comment on promised benefits for local communities;Materialized benefits for local communities;Comment on materialized benefits for local communities;Presence of organizations and actions taken (e.g. farmer organizations, NGOs, etc.);Former land owner;Comment on former land owner;Former land use;Comment on former land use;Former land cover;Comment on former land cover;Crops area/yield/export;Comment on crops;Livestock area/yield/export;Comment on livestock;Mineral resources area/yield/export;Comment on mineral resources;Contract farming crops;Comment on contract farming crops;Contract farming livestock;Comment on contract farming livestock;Has domestic use;Domestic use;Has export;Export;Country 1;Country 1 ratio;Country 2;Country 2 ratio;Country 3;Country 3 ratio;Comment on use of produce;In country processing of produce;Comment on in country processing of produce;Processing facilities / production infrastructure of the project (e.g. oil mill, ethanol distillery, biomass power plant etc.);In-country end products of the project;Water extraction envisaged;Comment on water extraction envisaged;Source of water extraction;Comment on source of water extraction;Comment on how much do investors pay for water;Water extraction amount;Comment on how much water is extracted;Use of irrigation infrastructure;Comment on use of irrigation infrastructure;Water footprint of the investment project;Comment on gender-related info;Overall comment;Not public;Reason;Comment on not public
7456;Yes;domestic;1678.50;Cambodia;1678.50;0.0;Concluded (Contract signed);None;2021-02-02T15:41:04.990883+00:00;Rithmony Samnang Leap Co. Ltd.#41696#;;2012-01-16#current#1678.5;;;2012-01-16#current##Agriculture unspecified;Rubber and Other crops;Concession;;2012-01-16#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Company Number: 00000658
Status: Registered
Incorporation Date: 3 March 2011";41696;Rithmony Samnang Leap Co. Ltd.;Cambodia;Private company;;https://opencorporates.com/companies/kh/00000658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;State;;;;;;#current####Rubber tree;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
7458;Yes;domestic;2496.00;Cambodia;2496.00;0.0;Concluded (Contract signed);None;2021-02-04T13:48:04.140310+00:00;Sambath Platinum Co. Ltd.#41698#;;2011-08-12#current#2496.0;;The land area of 2,496 hectares was re-classified as sustainable-use zone.;#current##Agriculture unspecified;Agro-industry and rubber plantation;Concession;;2011-08-12#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41698;Sambath Platinum Co. Ltd.;Cambodia;;;;;;Kui#;Chang Oo Kna and Kabit villagers;Indigenous Peoples traditional or customary rights not recognized by government|Community traditional or customary rights not recognized by government;MOE and the Sambath Platinum Company should have sought permission of the villagers, in recognition of the IP right to free, prior and informed consent, as required by the UNDRIP.;Not consulted;"Meetings were held informing the villagers about the investment project but the officials did not ask whether the villagers consented to
the ELC or not.";Rejection;;Yes;Sambath Platinum Company ELC covers 2,946 hectares of the land of 72 Kui families in Chang Oo Kna and Kabit.;;;;;;;;;Environmental degradation|Socio-economic|Cultural loss|Displacement|Violence;The plan would affect community forests, rotational farms, lands in fallow, among others.;;;;;;;International Federation for Human Rights (FIDH);State|Indigenous people;;Smallholder agriculture|Conservation;Beng Per Wildlife Sanctuary;;;#current####Rubber tree;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
7459;Yes;domestic;3134.00;Cambodia;3134.00;0.0;Concluded (Contract signed);None;2021-02-04T14:03:20.062584+00:00;BVB (Cambodia) Agriculture Development Co. Ltd.#41699#;;2012-01-20#current#3134.0;;;2012-01-20#current##Non-food agricultural commodities, Agriculture unspecified;Agro-industrial crops and rubber;Concession;;2012-01-20#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Company Number: 00011826
Incorporation Date: 26 February 2010
Company Type: Private Limited Company";41699;BVB (Cambodia) Agriculture Development Co. Ltd.;Cambodia;Private company;;https://opencorporates.com/companies/kh/00011826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;State;;Conservation;Kulen Promtep Wildlife Sanctuary;;;#current####Rubber tree;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
7460;Yes;domestic;8200.00;Cambodia;8200.00;0.0;Failed (Contract cancelled);None;2021-02-04T14:27:35.489130+00:00;Khun Sea Import Export Co. Ltd.#41701#;;2012-07-06#current#8200.0;;The 8,200 hectares of land was re-classified as sustainable use zone.;2012-07-06#current##Non-food agricultural commodities, Agriculture unspecified;For agro-industry and rubber plantation;Concession;ELC was granted to Khun Sea Import Export Co., Ltd. for 70 years.;2012-07-06##Concluded (Contract signed)|#current#Failed (Contract cancelled);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41701;Khun Sea Import Export Co. Ltd.;Cambodia;;;;;;;;;;;;Rejection;Families who lived on the property refused the $15,000 compensation offered by Khun Sea to vacate the area.;Yes;;;;;;;;;;Environmental degradation|Socio-economic|Other;Families were harassed to the point that their home pets were killed and some were also arrested for allegedly attacking Khun Sea's fence;15,000 compensation for each family for resettling;Families rejected the compensation;;;;;"The Cambodian Human Rights Action Committee
Housing Rights Task Force";State;;Conservation;Kulen Promtep Wildlife Sanctuary;;;#current####Rubber tree;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
7461;Yes;domestic;6870.00;Cambodia;6870.00;0.0;Concluded (Contract signed);None;2020-10-02T08:27:18.980748+00:00;Serey Mony Transportation & Construction Co. Ltd.#41702#;;2011-06-15#current#6870.0;;The total land area of 6,870 hectares was re-classified as sustainable-use zones. Both investment projects are located in Preah Vihear and Siem Reap provinces.;2011-06-15#current##Non-food agricultural commodities, Agriculture unspecified;For agro-industry and rubber plantation.;Concession;;2011-06-15#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Company Number: 00009457
Incorporation Date: 9 September 2010";41702;Serey Mony Transportation & Construction Co. Ltd.;Cambodia;Private company;;https://opencorporates.com/companies/kh/00009457;;;;;;;;;Rejection;Local villagers reached out to rights groups for intervention and to voice out their objection to the investment project.;Yes;ELC overlaps with the locals' homeland.;;;;;;;;;Environmental degradation|Socio-economic|Violence;Villagers’ farmland has been cleared and agricultural equipment was reportedly stolen from their homes.;;;;;;;Rights groups Adhoc and Ponlok Khmer;;;Conservation;Kulen Promtep Wildlife Sanctuary;;;2011-06-15#current####Rubber tree;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
7462;Yes;domestic;321.00;Cambodia;321.00;0.0;Concluded (Contract signed);None;2021-02-04T14:44:11.773796+00:00;Lim Lung Co. Ltd.#41703#;;#current#321.0;;The 321 hectares of land was re-classified as sustainable-use zone per Sub-Decree No. 278;2011-12-13#current##Non-food agricultural commodities;For agro-industry and rubber plantation;Concession;;#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Company Number: 00022193
Date: 23 August 1993";41703;Lim Lung Co. Ltd.;Cambodia;Private company;;https://opencorporates.com/companies/kh/00022193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;State;;Other;Dong Peng Multiple use area;;;#current####Rubber tree;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
7464;Yes;domestic;500.00;Cambodia;500.00;0.0;Concluded (Contract signed);None;2021-02-04T14:57:36.170868+00:00;K Peace Investment (Cambodia) Co. Ltd.#41705#;;#current#500.0;;The 500 hectares of land was reclassified as state private land in the sustainable use zone of Phnom Namlea Wildlife Sanctuary.;#current#500.0#Non-food agricultural commodities, Agriculture unspecified;For agro-industry and rubber plantation investment;Concession;;#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41705;K Peace Investment (Cambodia) Co. Ltd.;Cambodia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;State;;Conservation;Phnom Namlear Wildlife Sanctuary;;;#current####Rubber tree;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
7465;Yes;domestic;1865.00;Cambodia;1865.00;0.0;Concluded (Contract signed);None;2021-02-04T15:09:55.762812+00:00;Sok Samnang Development#41706#;;#current#1865.0;;The 1,865 hectares of land was reclassified as a sustainable use zone.;#current##Non-food agricultural commodities, Agriculture unspecified;For agro-industry and rubber plantation;Concession;;#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Company Number: 00020430
Incorporation Date: 19 July 2010
Company Type: Private Limited Company";41706;Sok Samnang Development;Cambodia;Private company;;https://opencorporates.com/companies/kh/00020430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;State;;Conservation;Kulen Promtep Wildlife Sanctuary;;;#current####Rubber tree;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
7469;Yes;domestic;9780.00;Cambodia;9780.00;0.0;Concluded (Contract signed);None;2021-02-04T16:32:22.124817+00:00;TTY Agriculture Plant Development Co. Ltd.#41710#;;#current#9780.0;;;#current##Non-food agricultural commodities, Agriculture unspecified;The plantation is currently under process of planting rubber trees and cassava plants.;Concession;;#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41710;TTY Agriculture Plant Development Co. Ltd.;Cambodia;Private company;http://www.ttycorp.com/index.php?page=home;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;State;;Conservation;Snuol Wildlife Sanctuary;;;#current####Cassava (Maniok), Rubber tree;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
7470;Yes;domestic;8520.00;Cambodia;8520.00;0.0;Concluded (Contract signed);None;2021-02-04T16:43:43.636578+00:00;Metrey Pheap Kakse Usahakam Co. Ltd.#41711#;;#current#8520.0;;The 8,520 hectares of land is classified as sustainable use zone.;2012-06-12#current##Livestock, Non-food agricultural commodities, Agriculture unspecified;For rubber plantation, agro-industry, and animals raising;Concession;;#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41711;Metrey Pheap Kakse Usahakam Co. Ltd.;Cambodia;;;;;;;;;;Not consulted;;Rejection;Local communities protested.;Yes;The villagers argue the concession includes their own farmland, and 15 community members were arrested during a crackdown.;;;;;;;;;Environmental degradation|Socio-economic|Cultural loss|Eviction|Violence;land grabbing, forceful illegal arrests, land activist disappearance, and shooting of farmers were reported.;The investment project is carried out without due process or fair compensation for affected individuals and communities which spurred community protests.;;;;;;"Human Rights Watch
European Union
LICADHO";State;;Conservation;Kulen Promtep Wildlife Sanctuary;;;#current####Rubber tree;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
7472;Yes;domestic;6892.00;Cambodia;6892.00;0.0;Concluded (Contract signed);None;2021-02-04T17:20:14.506452+00:00;Master K Son Co. Ltd.#41713#;;#current#6892.0;;The 6,892 hectares of land is classified as a state private land.;#current##Non-food agricultural commodities;For rubber, wildlife protection, sustainable wildlife hunting, and eco-tourism;Concession;;#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Company Number: 00030241
Incorporation Date: 29 November 2011
Company Type: Private Limited Company";41713;Master K Son Co. Ltd.;Cambodia;Private company;;https://opencorporates.com/companies/kh/00030241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;State;;Conservation;Phnom Prich Wildlife Sanctuary;;;#current####Rubber tree;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
7473;Yes;domestic;7400.00;Cambodia;7400.00;0.0;Concluded (Contract signed);None;2021-02-04T17:25:08.055641+00:00;Flour Manufacturing Co. Ltd.#41714#;;1999-09-13#current#7400.0;;;1999-09-13#current##Livestock, Agriculture unspecified, Forestry unspecified;For animal husbandry and plantations of Mei Sak and cashew nuts;Concession;;1999-09-13#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41714;Flour Manufacturing Co. Ltd.;Cambodia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;State;;;;;;#current####Cashew, Teak;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
7474;Yes;domestic;2432.00;Cambodia;2432.00;0.0;Concluded (Contract signed);None;2021-02-04T17:29:46.206037+00:00;Y Seng Co. Ltd.#41715#;;#current#2432.0;;;#current##Agriculture unspecified;For agro-industry investment;Concession;;#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Company Number: 00018856
Incorporation Date:26 June 2006
Company Type: Private Limited Company";41715;Y Seng Co. Ltd.;Cambodia;Private company;;https://opencorporates.com/companies/kh/00018856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;State;;Conservation;Bokor National Park;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
7475;Yes;domestic;5559.00;Cambodia;5559.00;0.0;Concluded (Contract signed);None;2021-02-02T07:15:40.952489+00:00;LKL Construction Co. Ltd.#41716#;;#current#5559.0;;The 5,559 hectares of land is classified as a sustainable use zone.;#current##Agriculture unspecified;For agro-industry;Concession;;#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Company Number: 00006804
Incorporation Date:28 May 2010
Company Type: Private Limited Company";41716;LKL Construction Co. Ltd.;Cambodia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;State;;Conservation;Phnom Namlear Wildlife Sanctuary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
7476;Yes;domestic;4557.00;Cambodia;4557.00;0.0;Failed (Contract cancelled);None;2021-02-05T07:00:55.457034+00:00;BSC Import Export Co. Ltd.#41717#;;#current#4557.0;;The 4,557 hectares of land is classified as sustainable use zone.;#current##Agriculture unspecified;For agro-industry;Concession;;##Concluded (Contract signed)|#current#Failed (Contract cancelled);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Company Number: 00007780
Incorporation Date: 7 July 2006
Company Type: Private Limited Company";41717;BSC Import Export Co. Ltd.;Cambodia;Private company;;https://opencorporates.com/companies/kh/00007780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;State;;Conservation;Roniem Daun Sam Wildlife Sanctuary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
7479;Yes;domestic;9700.00;Cambodia;9700.00;0.0;Concluded (Contract signed);None;2021-02-05T10:45:29.692652+00:00;Se Hong Plantation Company Ltd.#41720#;;2012-06-07#current#9700.0;;;2012-06-07#current##Agriculture unspecified;For agro-industry investment;Concession;;2012-06-07#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41720;Se Hong Plantation Company Ltd.;Cambodia;Private company;;https://opencorporates.com/companies/kh/00026345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Conservation;Kulen Promtep Wildlife Sanctuary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
7480;Yes;domestic;1225.00;Cambodia;1225.00;0.0;Concluded (Contract signed);None;2021-02-05T11:00:25.322067+00:00;Samnang Angkor Development Ltd.#41721#;;2009-08-13#current#1225.0;;;#current##Agriculture unspecified;For agro-industry investment;Concession;;2009-08-13#current#Concluded (Contract signed);Signed and in effect;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41721;Samnang Angkor Development Ltd.;Cambodia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;State;;Conservation;Snuol Wildlife Sanctuary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
7484;Yes;domestic;8994.00;Cambodia;8994.00;0.0;Concluded (Contract signed);None;2021-02-05T13:04:14.614637+00:00;TTY Corporation (Memot Rubber Plantation)#41725#;;2008-08-21#current#8994.0;;;2008-08-21#current##Non-food agricultural commodities;Rubber plantation;Concession;;2008-08-21#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41725;TTY Corporation (Memot Rubber Plantation);Cambodia;;;;;;;;;;Limited consultation;;Rejection;;Yes;;;;;;;;;;Eviction|Displacement|Violence;"- Villagers will be displaced/evicted because portions of the rubber plantation project overlaps with their land.
- Vilagers protested";;;Other;Relocation;;;;State;;Smallholder agriculture|Other;Farming and residential area;Cropland;Not specified;#current####Rubber tree;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
7485;Yes;domestic;7313.67;Cambodia;7313.67;0.0;Concluded (Contract signed);None;2021-02-05T13:58:42.769985+00:00;Long Sreng International Co.,ltd#43307#;;2007-12-12#current#7313.67;;;2007-12-12#current##Non-food agricultural commodities;Rubber plantation;Concession;;2007-12-12#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41726;Boeung Ket - Long Sreng;;;;;;;;;;;;;Rejection;Roughly 56 families say that land they have been farming for years has been claimed by the plantation and has since filed complaints.;Yes;Due to land conflicts, the local community sent a letter to the Ministry of Land Management for intervention.;;;;;;;;;Eviction|Displacement;;Plans call for new homes, a school, a market and a health centers to be built for relocated families.;Compensation for the permanent crops only;;;Financial support;Money, as part of the compensation, were given to the affected families.;;State|Private (smallholders);In 1999, this land was already determined as state private land. After the [Khmer Rouge period], these plantations were in fact state-run plantations, and the land was government land. After that, the plantations were organised and privately run, but the land belongs to the government.;Smallholder agriculture;Rice plantation;Cropland;Rice farm;#current####Rubber tree;;;;;;;;;;;;Yes;;;;;;;;7,000 metric tons were exported to the international market in 2019.;;;;;;;;;;;;;;;;;No;;
7489;Yes;domestic;716.00;Cambodia;716.00;0.0;Concluded (Contract signed);None;2021-02-05T14:50:37.228354+00:00;Mok Chhay Import Export Co. Ltd.#41732#;;#current#716.0;;;#current##Food crops;Rice cultivation investment;Concession;;#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41732;Mok Chhay Import Export Co. Ltd.;Cambodia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;State;;Conservation|Other;Veal Krom;;;#current####Rice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
7490;Yes;domestic;1033.00;Cambodia;1033.00;0.0;Concluded (Contract signed);None;2021-02-05T15:39:25.171612+00:00;Suoy Chheng Import Export Co. Ltd.#41733#;;#current#1033.0;;;#current##Food crops;Rice;Concession;;#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Incorporation Date: 26 April 2000 (over 20 years ago)
Company Type: Private Limited Company";41733;Suoy Chheng Import Export Co. Ltd.;Cambodia;Private company;;https://opencorporates.com/companies/kh/00014033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;State;;Other;Veal Krom;;;#current####Rice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
7494;Yes;domestic;2599.00;Nigeria;2599.00;140.00;Concluded (Contract signed);In operation (production);;Obasanjo Farms Limited#38970#;;2017#current#2599.0;2019#current#140.0;A total of 2599 hectares of land was leased from Benue government. 2420 hectares will be used for mango plantation and 139 hectares for milk production.;2019#current##Food crops, Livestock;A total of 2599 hectares of land was leased from Benue government. 2420 hectares will be used for mango plantation and 139 hectares for milk production.;Lease;Lease agreement would be reviewed every 5 years .;2017#current#Concluded (Contract signed);;2019#current#In operation (production);;;;;;;10000;Naira (₦);per ha;;N10 000/ha  @ a cost of N25 million. It is not clear if this is an annual leasing fee.;;;;;;;Yes;1000;;;2019#current##40#;;;;;;;;;;;;;;;Mango farm;;38970;Obasanjo Farms Limited;Nigeria;Private company;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2019#current#140.0###Mango;Mango plantation covers 140 hectares in 2019 and will start yielding fruits in the next 3-4 years. Expand to 2420 ha ultimately.;#current####Dairy Cattle;no information on livestock operation (milk production).;;;;;;;;;;;;;;;;;;Yes;Factories for processing fruits would be built and over a 1,000 people would be employed at completion.;;Fruit juices.;;;;;;;;;;;;The company is owned by the former president Olusegun Obasanjo.;No;;
7495;Yes;domestic;202.30;Ghana;202.30;40.50;Concluded (Contract signed);In operation (production);2020-07-23T10:15:08.301195+00:00;HGL Limited#41737#;;2019#current#202.3;2018#current#40.5;Other sources refers to 500 acres (  202.3 ha ) while others mention 520 acres ( 510.4 ha).;2016#current##Food crops, Tourism;"Company is involved in agro-cultivation and agro-processing of rice and maize.
The HGL agritourism business is primarily aimed at drawing more Ghanaians, especially the middle class, into farming, as a ‘cool’, fun and viable investment option using a crowd farming model.
Project started in 2016";;;#current#Concluded (Contract signed);;2019#current#In operation (production);;;;;;;;;;;;Yes;;;Yes;#current##300#;The company has 300 out growers cultivating a minimum of 20 acres each. The outgrower farms have approximately 15 000 farm hands.;Yes;5000;;;2019#current##150#;"The project is expected to stimulate job activity of about 1000, in five years. Of the 150 currently employed; 10 are input workers, 15 factory hands, 100 farm hands, 15 admin& management staff and 10 sales officers.";;;;;;;;;;;;;;VOT 1 (Volta Trigger) Project;;41737;HGL Limited;Ghana;Private company;https://hglghana.com/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;#####Corn (Maize), Rice|2019#current##20000.0##Corn (Maize);The company is poised to produce 20000 metric tonnes of maize and similar quantity of rice on an annual basis.;;;;;2019#current##Corn (Maize), Rice;Outgrowers cultivate a minimum of 20 acres (8 hectares) each.;;;Yes;;;;;;;;;;;Yes;;Have a multi-grain processing facility.  The facility will serve as a cleaning, drying and storage facility, will process the maize, bag them and sell them locally and in Accra while another phase of the project will process the maize into cereals and corn snacks for local consumption.;"""GOGO SWAG OLONKA,"" packaged 10kg maize.";Yes;A 30-million gallon ground reservoir has been constructed and an additional 70 million gallon reservoir is planned to be constructed by quarter four (4) of 2020. Equipped with two (2) boreholes producing about 50,000 litres of water per day. This would service the demonstration farm and the infrastructure for the agritourism business;Groundwater;;;;;;;;;;No;;
