Deal ID;Spatial accuracy level;Location;Point;Facility name;Location description;Comment on location
2050;Coordinates;Victoria Falls, Zambia;-17.81045,25.62342;;;"Kalonga Estates is located on the banks of the mighty Zambezi river, just 30km from the Victoria Falls.

Spatial data derived from the Mapathon 2020. Area to the South possibly also part of the deal."
2053;Coordinates;Mkushi, Zambia;-13.72901,29.27077;;;Mkushi farm block
2055;Country;Zambia;-13.1339,27.84933;;;No location information
2056;Administrative region;North-Western, Zambia;-13.00503,24.90422;;;North-Western Province Zambia
2057;Administrative region;Kazungula, Zambia;-17.21449,25.85218;;;
2059;Administrative region;Nuanetsi, Zimbabwe;-21.68569,30.93562;;;Masvingo, Mwenezi, Nuanetsi
2061;Administrative region;Bubye, Zimbabwe;-21.96713,30.78779;;;
2072;Administrative region;Cuiabá, Cuiabá - MT, Brazil;-15.60141,-56.09789;;;Mato Grosso, Cuiabá
2073;Administrative region;Pôrto Santana, Santana - AP, Brasil;-0.03756,-51.17717;;;Amapá, Porto Santana
2075;Administrative region;Rio Maria, Rio Maria - PA, Brazil;-7.31443,-50.04623;;;Pará, Rio maria
2078;Administrative region;Pará, Brasil;-6.2071,-52.7028;;;Pará, Carajas
2094;Administrative region;Salvador de Bahía - Bahía, Brasil;-12.97038,-38.51238;;;Bahía  , salvador
2105;Administrative region;Goiás, Brasil;-15.92247,-50.1379;;;Goias
2107;Administrative region;Mataraca, Mataraca - PB, Brazil;-6.59282,-35.05764;;;Paraiba, Mataraca
2108;Administrative region;Pará, Brasil;-6.2071,-52.7028;;;Pará, Carajas
2109;Administrative region;Tocantins, Brasil;-11.40987,-48.71914;;;Tocantins
2110;Administrative region;Pará, Brasil;-6.2071,-52.7028;;;Pará, Tapajos District
2111;Administrative region;Goiás, Brasil;-15.92247,-50.1379;;;Goias
2113;Administrative region;Minas Gerais, Brasil;-17.93018,-43.79085;;;Minas Gerais
2120;Administrative region;Minas Gerais, Brasil;-17.93018,-43.79085;;;Minas Gerais, municipalities of Nova Lima, Sabará and Santa Bárbara
2121;Administrative region;Crixás, Crixás - GO, Brazil;-14.54183,-49.96876;;;Goias, Crixas
2144;Administrative region;Rio Acima, Rio Acima - MG, Brazil;-20.08831,-43.79104;;;Minas Gerais, Rio acima
2145;Administrative region;Salvador, Salvador - State of Bahia, Brazil;-12.97304,-38.5023;;;bahía, Salvador
2146;Administrative region;Porto Grande - Amapá, Brasil;0.70439,-51.40955;;;Amapá, Porto Grandre
2149;Administrative region;Salvador de Bahía - Bahía, Brasil;-12.97038,-38.51238;;;Bahía, salvador
2162;Administrative region;Mato Grosso, Brasil;-12.68187,-56.9211;;;Mato Grosso
2163;Administrative region;Mato Grosso, Brasil;-12.68187,-56.9211;;;Mato Grosso
2180;Administrative region;Belém - Pará, Brasil;-1.45502,-48.50237;;;La empresa se encuentra en dos complejos agroindustriales uno en el municipio de Tailandia y el otro en Tome-Açu. Su sede administrativa se encuentra en Belém.
2182;Administrative region;Dianópolis - State of Tocantins, 77300-000, Brazil;-11.73193,-46.90284;;;
2182;Administrative region;Barreiras, BA, Brazil;-12.14775,-44.99535;;;
2185;Administrative region;Borotou, Côte d'Ivoire;8.73033,-7.49257;;;
2185;Administrative region;Zuenoula, Côte d'Ivoire;7.42917,-6.04306;;;
2187;Administrative region;Debre Zeyit, Ethiopia;8.7438,38.98869;;;
2189;Administrative region;Mania, Madagascar;-20.11111,46.59781;;;
2189;Administrative region;Menabe, Madagascar;-20.34463,44.70061;;;
2190;Exact location;Segou, Mali;14.0153,-6.07585;;;"Office du Niger
 Northern end of the Costes Ongoïba canal, Segou Region
Latitude: 13°44'12.12""- 13.736666
Longitude: -6°4'42.96""- -6.0786"
2198;Exact location;Pibor, South Sudan;6.3236,33.975;;;
2199;Administrative region;Dakar, Senegal;14.7645,-17.36603;;;
2213;Country;Algeria;28.03389,1.65963;;;No location information
2216;Administrative region;Zara, Eritrea;16.38542,37.96339;;;
2228;Administrative region;East Shewa, Ethiopia;7.35778,38.48499;;;"The enterprise consists of two farms, namely Nura Era (3,277 ha), Merti Jeju (1,700 ha) farms, and the Merti
Horticultural Crops Processing Factory. 174 km away from Addis Ababa along Awash River. Boset Woreda of East Shewa Zone"
2236;Exact location;Kango, Gabon;-0.01635,10.20406;Awala plantation;;"Bokoue, Lobe and Komo Estates

Contract area from company web map"
2237;Coordinates;Yendi, Ghana;9.44504,-0.00933;;;"Coordinates from Ghana data campaign for the Yendi location.
The Company has  acquired large tracts of land in many communities in the Yendi District of the Northern Region for the cultivation of jatropha: 13,156.0 acres at Jimile.
the company was interested in a land that stretches from Kpachaa through Jimle to Kpalkori and had taken soil samples from these areas."
2237;Coordinates;Yendi, Ghana;9.3821,-0.36323;;;"4,844.20 acres of land at Kpachaa and 8,803.10 acres at Kpalikpari both in the Yendi District of the Northern Region.
Location based on photo coordinates taken during field visit in Kpachaa. Just to the north east of the place marker is a dam that most likely was constructed by the company."
2241;Coordinates;Agogo, Ghana;6.96769,-0.9603;;;"surrounding area of Agogo, Ashanti region
 Asante Akyim North district

Spatial data derived from satellite imagery."
2242;Country;Ghana;7.94653,-1.02319;;;No location information
2249;Administrative region;Vatovorona, Madagascar;-20.88333,46.71667;;;
2253;Administrative region;Melaky, Madagascar;-17.37765,44.70061;;;Melakey Menabe Atsinanana
2253;Administrative region;Menabe, Madagascar;-20.34463,44.70061;;;
2253;Administrative region;Atsinanana, Madagascar;-18.81315,48.88;;;
2254;Administrative region;Sava, Madagascar;-14.44072,49.85473;;;Sava Astinanana
2255;Administrative region;Sofia, Madagascar;-15.19936,48.09566;;;"Sofia
Coordinates: -14.7961276036, 47.7685546875"
2256;Administrative region;Bongolava, Madagascar;-18.55944,45.89556;;;Bongolava
2257;Administrative region;Analalava, Madagascar;-14.68816,47.84273;;;Sofia Region. commune AMBAROJEBY SUD, district of analalava
2258;Administrative region;Boeny, Madagascar;-16.36452,45.90397;;;Boeny
2265;Administrative region;Alaotra-Mangoro, Madagascar;-18.02849,48.23935;;;Alaotra Mangoro
2266;Administrative region;Analamanga, Madagascar;-16.43326,48.51523;;;
2271;Administrative region;Chimoio, Mozambique;-19.11667,33.45;;;Chimoio, Manica province in the Beira corridor
2275;Administrative region;Dombe, Mozambique;-19.97493,33.3977;;;Dombe, Sussundenga district, Manica province
2282;Administrative region;Marracuene, Mozambique;-25.73938,32.67436;;;
2283;Administrative region;Cabo Delgado, Mozambique;-12.33355,39.32062;;;"Chipemba; Mapupulu, Balma district, Capo Delgado"
2286;Administrative region;Chemba, Mozambique;-17.16511,34.89219;;;
2289;Administrative region;Cluny, Mauritius;-20.37072,57.60637;;;
2293;Administrative region;Al Dabbah, Sudan;18.05247,30.94981;;;"""in the North"", 3 different projects"
2296;Administrative region;Al Jazirah, Sudan;14.88596,33.43835;;;Al-Gazeera region, south of Khartoum
2297;Administrative region;Merowe, Sudan;18.46894,31.8164;;;Melovue,  White Nile State
2299;Administrative region;Rahad, Sudan;14.76646,33.85007;;;Trial at Rahad Research Station
2309;Approximate location;Tindalo, South Sudan;5.65267,31.05127;;;Tindilo Community, Terekeka County in Central Equatoria State
2313;Administrative region;Abu Hamad, Sudan;19.53564,33.32055;;;
2319;Administrative region;Sennar, Sudan;13.56747,33.5672;;;Sennar State, along the Blue Nile
2323;Administrative region;Nile, Sudan;19.14081,32.5012;;;Nile State
2326;Administrative region;Nile, Sudan;18.6985,32.13817;;;Lake Nubia, Nile Delta
2331;Country;Northern, Sudan;18.4449,30.15893;;;Location might be close to Khartoum.
2332;Administrative region;Wad Rawah, Sudan;15.16027,33.12588;;;Wad Rawah about 100 km south of Khartoum. Gezira.
2335;Administrative region;Blue Nile, Sudan;11.58601,34.15319;;;Agadi,  Blue Nile state
2337;Administrative region;Ad Douiem, Sudan;14.0,32.31667;;;
2340;Administrative region;Al Jazirah, Sudan;14.88596,33.43835;Gezira Scheme;;Gezira irrigation scheme, southeast of the confluence of the Blue and White Nile rivers.
2340;Administrative region;Dongola, Sudan;19.14614,30.47033;;;Additional locations for Egyptian Smallholders.
2342;Administrative region;Kosti, Sudan;13.16126,32.66341;;;
2351;Administrative region;Nile, Sudan;16.65528,33.26953;;;On the banks of the Nile river
2352;Exact location;Rabak, Sudan;13.09394,32.98273;;;"Eastern Bank of White Nile
KSC production site is located approximately 270 KM south to Khartoum"
2353;Administrative region;White Nile, Sudan;13.01195,32.80384;;;West bank White Nile River, 100km west of Kenana I in White Nile State. Rabak City
2362;Country;Tanzania;-6.36903,34.88882;;;
2363;Administrative region;Rudewa, Tanzania;-6.68333,37.13333;;;"West along the Morogoro road; 320 kilometres away, in the interior of the Morogoro region"
2369;Approximate location;R539, 1202, South Africa;-25.4281,30.74364;;;Barvale is situated in Mpumalanga, approximately 25km west of Nelspruit.
2371;Exact location;Saba, Sierra Leone;7.31932,-11.50197;;;Southern, Pujehun (Malen Chiefdom)
2375;Administrative region;Sanga, Mozambique;-12.41405,35.40849;;;Sanga district, Niassa province
2375;Administrative region;Lichinga, Mozambique;-13.30236,35.24781;;;Lichinga  + Chimbonila districts, Niassa province
2375;Administrative region;Muembe, Mozambique;-12.7641,35.74069;;;Muembe district, Niassa province
2376;Administrative region;Lichinga, Mozambique;-13.30236,35.24781;;;Lichinga/Chimbonila districts. Total area granted 15,381ha
2376;Administrative region;Lago, Mozambique;-12.33562,34.95066;;;Lago district: Total area granted: 8,607ha
2379;Administrative region;Zambezia Province, Mozambique;-16.5639,36.60939;;;Zambézia
2382;Administrative region;Sofala, Mozambique;-19.20391,34.86242;;;
2383;Administrative region;Condué, Mozambique;-18.7199,34.84917;;;Condue, Sofala
2385;Exact location;Chokwe, Mozambique;-24.46812,32.9402;Matuba Farm;;The PROJECT shall be based at the District Post (Posto Administrativo) of Macarretane, Matuba Locality, District of Chókwe, Province of Gaza.
2387;Administrative region;Gaza Province, Mozambique;-23.02219,32.71814;;;Gaza
2388;Administrative region;Malvernia, Mozambique;-22.08333,31.68333;;;Chicualacuala, Gaza
2398;Administrative region;Rufiji River, Tanzania;-8.10215,38.37562;;;Nyamwage and Ikwiriri villages
2401;Administrative region;Serenje, Zambia;-13.21979,30.24207;;;Nansanga Farm Block
2402;Administrative region;Mazabuka, Zambia;-15.96266,28.01861;;;"-15.83244,+27.77994, -15°49'0.01"" 27°55'0.01""
, between -15°51'0.00"" 27°55'0.00"" and -15°49'0.00"" 27°53'0.00"""
3003;Administrative region;Masimera, Sierra Leone;8.64477,-12.4506;;;
3003;Administrative region;Koya, Sierra Leone;8.96437,-13.03641;;;
3003;Administrative region;Masama, Sierra Leone;9.0373,-12.73426;;;
3006;Administrative region;Marampa, Sierra Leone;8.69246,-12.46195;;;Marampa and Buya Romende chiefdoms, Northern Port Loko
3006;Administrative region;Buya, Sierra Leone;8.71667,-12.18333;;;
3008;Exact location;Tonkolili, Sierra Leone;8.6622,-12.01105;;;"Tonkolili, Sierra Leone
One source states close to Mabum- but could see no production in that area."
3009;Exact location;Mattru Jong, Sierra Leone;7.58496,-12.15029;Mattru Oil Palm Plantation;;Jong and Sogbeni Chiefdoms in Mattru Jong, in the southern district of Bonthe.
3010;Country;Sierra Leone;8.46055,-11.77989;;;
3014;Administrative region;Bureh Town, Sierra Leone;8.20518,-13.15643;;;Bureh chiefdom, Northern Port Loko
3015;Administrative region;Bombali, Sierra Leone;9.24758,-12.16327;;;
3015;Administrative region;Koinadugu, Sierra Leone;9.53086,-11.52481;;;
3016;Administrative region;Pujehun, Sierra Leone;7.35056,-11.71806;;;The company will roll out 3 farms within the next 5 years, namely in Sawula, Manjama and Gbondapi.
3017;Administrative region;Mubende, Uganda;0.5575,31.395;;;
3017;Administrative region;Kiboga, Uganda;0.91011,31.77052;;;
3017;Administrative region;Bugiri, Uganda;0.56333,33.75194;;;
3020;Exact location;Bukaleba, Uganda;0.41306,33.39361;;;Bugaleba, Mayuge district,  on the shores of lake Victoria about 120 km east of the capital Kampala.
3022;Administrative region;Massingir, Mozambique;-23.921,32.162;;;"Massingir, Gaza Province
Coordinates: -23.921305632189295, 32.1624755859375"
3023;Administrative region;Chimoio, Mozambique;-19.23075,33.14926;;;Macs-In-Moz is located near Sussundenga, 40 kilometers from the city of Chimoio, capital of the province of Manica.
3024;Administrative region;Monapo, Mozambique;-14.91694,40.30222;;;
3024;Administrative region;Namialo, Mozambique;-14.92056,39.98361;;;
3025;Administrative region;Lugela, Mozambique;-16.42912,36.75097;;;Alto Lugela and Namagoa village
3026;Approximate location;Papai, Mozambique;-14.04306,38.52966;;;Namuno, Cabo Delgado
3027;Administrative region;Marrupa, Mozambique;-13.19385,37.49272;;;The Marangira Concession is located 130 km south of Tanzania’ s Selous Game Reserve, bordering on the Niassa National Reserve to its north.
3028;Administrative region;Barue, Mozambique;-18.04359,33.25879;;;Catandica and Nhacangale villages
3029;Administrative region;Marracuene, Mozambique;-25.73938,32.67436;;;Machudo, Marracuene, Maputo
3030;Administrative region;Mopeia, Mozambique;-17.98,35.715;;;Zambezia province
3031;Exact location;Malanga, Mozambique;-13.47592,36.12602;;;Malanga, Majune, Niassa
3032;Administrative region;Mutarara, Mozambique;-17.44173,35.07459;;;Mutarara, Tete
3033;Administrative region;Caia, Mozambique;-17.81657,35.34492;;;Sena, Caia, Sofala
3034;Administrative region;Xai-Xai District, Mozambique;-25.05,33.65;;;Xai-Xai, Gaza
3036;Exact location;Gurue, Mozambique;-15.49496,37.09794;;;Gurue, Namaroi, Milange in Zambezia Province
3037;Exact location;Gurue, Mozambique;-15.48207,37.09758;;;
3038;Exact location;Gurue, Mozambique;-15.48021,37.09923;;;
3039;Administrative region;Meconta, Mozambique;-14.96,39.846;;;Another data source states Nampula.
3040;Administrative region;Caia, Mozambique;-17.83333,35.33333;;;Tete province
3041;Administrative region;Gurue, Mozambique;-15.47149,36.98097;;;Gurue, Zambezia. Niuce-Tetete
3042;Administrative region;Juruti - Pará, Brasil;-2.15635,-56.09309;;;
3044;Administrative region;State of Rio Grande do Norte, Brazil;-5.40258,-36.95411;;;
3045;Administrative region;Pará, Brasil;-6.2071,-52.7028;;;
3046;Administrative region;Itaituba, Itaituba - PA, Brazil;-4.26707,-55.99312;;;
3047;Administrative region;Goiás, Brasil;-15.70504,-49.36531;;;
3048;Administrative region;State of Pará, Brazil;-1.99813,-54.93062;;;
3049;Administrative region;Mato Grosso, Brasil;-12.68187,-56.9211;;;
3050;Administrative region;Alagoa, Alagoa - MG, Brazil;-22.17147,-44.64177;;;
3051;Administrative region;Tapajós, Brazil;-4.39777,-56.67823;;;In Porquinho district
3052;Administrative region;Juruena - Mato Grosso, Brasil;-12.84723,-58.9269;;;
3053;Administrative region;Borborema - Paraíba, Brasil;-6.80448,-35.59593;;;
3054;Administrative region;State of Minas Gerais, Brazil;-18.51218,-44.55503;;;
3055;Administrative region;Osório, Osório - RS, Brazil;-29.88856,-50.26989;;;
3058;Administrative region;Gurupí River, Brazil;-2.23378,-46.46118;;;
3059;Administrative region;Ceará, Brasil;-5.4984,-39.32062;;;
3060;Administrative region;Ceará, Brasil;-5.4984,-39.32062;;;
3061;Administrative region;Goiás, Brasil;-15.70504,-49.36531;;;
3062;Administrative region;Rondonia, Brasil;-11.50573,-63.58061;;;
3063;Administrative region;Sergipe, Brasil;-10.67389,-37.46814;;;
3065;Administrative region;Pará, Brasil;-6.2071,-52.7028;;;
3066;Country;Brasil;-14.235,-51.92528;;;
3067;Administrative region;Juruena - Mato Grosso, Brasil;-12.84723,-58.9269;;;
3068;Administrative region;Urucará - Amazonas, Brasil;-2.53635,-57.76048;;;
3069;Administrative region;Pará, Brasil;-6.2071,-52.7028;;;
